加Q群,#genre#
咪咕视频_8M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000003000000063/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000063&livemode=1&stbId=3
咪咕视频_8M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000003000000064/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000064&livemode=1&stbId=3
咪咕视频_8M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000003000000065/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000065&livemode=1&stbId=3
咪咕视频_8M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000006000270001/1.m3u8?channel-id=ystenlive&Contentid=1000000006000270001&livemode=1&stbId=3
咪咕视频_8M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000006000270002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000270002&livemode=1&stbId=3
咪咕视频_8M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000006000270003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000270003&livemode=1&stbId=3
咪咕视频_8M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000006000270004/1.m3u8?channel-id=ystenlive&Contentid=1000000006000270004&livemode=1&stbId=3
咪咕视频_8M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000006000270005/1.m3u8?channel-id=ystenlive&Contentid=1000000006000270005&livemode=1&stbId=3
咪咕视频_8M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000006000270006/1.m3u8?channel-id=ystenlive&Contentid=1000000006000270006&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000001000026778/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000026778&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000000097/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000002019/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000002032/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002032&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000002809/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000003915/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000004193/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000004464/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000004464&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000006077/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000006658/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000006944/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006944&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000007692/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000007692&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000009788/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000010833/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000011112/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011112&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000011297/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000011518/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000011763/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011763&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000011873/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011873&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000012398/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012398&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000012450/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012450&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000012558/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000012616/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000015470/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000015560/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000017389/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000017389&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000017678/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000017997/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000017997&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000019380/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000019380&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000019839/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000020168/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000020168&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000021904/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000023434/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000024205/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000024205&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000024691/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000024691&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000025380/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000025943/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000025943&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000027318/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000027318&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000027638/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000027638&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000027691/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000031669/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=3
咪咕视频_5M1080_咪视通,http://gslbserv.itv.cmvideo.cn:80/3000000010000032106/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000032106&livemode=1&stbId=3
名师公开课_1.8M576_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000004000000016/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000016&livemode=1&stbId=3
名师公开课_1.8M576_华数,http://gslbserv.itv.cmvideo.cn:80/6000000003000023702/1.m3u8?channel-id=wasusyt&Contentid=6000000003000023702&livemode=1&stbId=3
内蒙古卫视_4M576_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000002000014080/1.m3u8?channel-id=ystenlive&Contentid=1000000002000014080&livemode=1&stbId=3
宁夏卫视_4M576_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000002000031451/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031451&livemode=1&stbId=3
宁夏卫视_4M540_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000006000040022/1.m3u8?channel-id=bestzb&Contentid=5000000006000040022&livemode=1&stbId=3
青海安多卫视_4M576_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000005000266001/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266001&livemode=1&stbId=3
青海安多卫视_2.5M576_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000006000022124/1.m3u8?channel-id=bestzb&Contentid=5000000006000022124&livemode=1&stbId=3
青海果洛电视台_7M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000003000000034/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000034&livemode=1&stbId=3
青海果洛电视台_7M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000004000002589/1.m3u8?channel-id=ystenlive&Contentid=1000000004000002589&livemode=1&stbId=3
青海海东综合_3.5M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000006000035339/1.m3u8?channel-id=ystenlive&Contentid=1000000006000035339&livemode=1&stbId=3
青海海南藏语_3.5M576_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000005000025334/1.m3u8?channel-id=ystenlive&Contentid=1000000005000025334&livemode=1&stbId=3
青海黄南综合_7.5M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000003000000058/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000058&livemode=1&stbId=3
青海黄南综合_7.5M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000006000027378/1.m3u8?channel-id=ystenlive&Contentid=1000000006000027378&livemode=1&stbId=3
青海卫视_4M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000002000013359/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=3
青海卫视_4M540_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000006000040015/1.m3u8?channel-id=bestzb&Contentid=5000000006000040015&livemode=1&stbId=3
求索动物_8M1080_华数,http://gslbserv.itv.cmvideo.cn:80/6000000002000010046/1.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3
求索动物_7.5M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000004000000009/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000009&livemode=1&stbId=3
求索纪录_8M1080_华数,http://gslbserv.itv.cmvideo.cn:80/6000000002000032052/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3
求索纪录_7.5M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000004000000010/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000010&livemode=1&stbId=3
求索科学_8M1080_华数,http://gslbserv.itv.cmvideo.cn:80/6000000002000032344/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3
求索科学_7.5M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000004000000011/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000011&livemode=1&stbId=3
求索生活_8M1080_华数,http://gslbserv.itv.cmvideo.cn:80/6000000002000003382/1.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3
求索生活_7.5M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000004000000008/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000008&livemode=1&stbId=3
厦门卫视_4M576_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000005000266006/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266006&livemode=1&stbId=3
山东教育卫视_4M576_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000002000004097/1.m3u8?channel-id=ystenlive&Contentid=1000000002000004097&livemode=1&stbId=3
山东教育卫视_1.5M576_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000003000000013/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000013&livemode=1&stbId=3
山东居家购物_4M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000003000000055/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000055&livemode=1&stbId=3
山东卫视_8M1080_华数,http://gslbserv.itv.cmvideo.cn:80/6000000001000004134/1.m3u8?channel-id=wasusyt&Contentid=6000000001000004134&livemode=1&stbId=3
山东卫视_8M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000001000016568/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3
山东卫视_6.8M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000004000020424/1.m3u8?channel-id=bestzb&Contentid=5000000004000020424&livemode=1&stbId=3
山东卫视_5.5M1080HEVC_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000005000265019/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=3
山东卫视_4M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000010000027763/1.m3u8?channel-id=bestzb&Contentid=5000000010000027763&livemode=1&stbId=3
山东卫视_4M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000001000012807/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=3
山西卫视_4M576_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=3
山西卫视_4M540_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000006000040023/1.m3u8?channel-id=bestzb&Contentid=5000000006000040023&livemode=1&stbId=3
山西优购物_4M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000003000000054/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000054&livemode=1&stbId=3
山西优购物_2.5M576_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000009000012023/1.m3u8?channel-id=bestzb&Contentid=5000000009000012023&livemode=1&stbId=3
陕西农林卫视_4M576_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000003000000046/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000046&livemode=1&stbId=3
陕西农林卫视_4M576_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000005000266003/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266003&livemode=1&stbId=3
陕西卫视_4M576_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000002000007495/1.m3u8?channel-id=ystenlive&Contentid=1000000002000007495&livemode=1&stbId=3
陕西卫视_4M540_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000006000040017/1.m3u8?channel-id=bestzb&Contentid=5000000006000040017&livemode=1&stbId=3
上海ICS外语_4M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000010000030951/1.m3u8?channel-id=bestzb&Contentid=5000000010000030951&livemode=1&stbId=3
上海ICS外语_2.5M720_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000001/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000001&livemode=1&stbId=3
上海第一财经_4M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000010000027146/1.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=3
上海第一财经_2.5M720_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000004/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000004&livemode=1&stbId=3
上海东方财经_6.8M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000007000010003/1.m3u8?channel-id=bestzb&Contentid=5000000007000010003&livemode=1&stbId=3
上海东方财经_6.8M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000090/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000090&livemode=1&stbId=3
上海东方购物_7M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000007000010004/1.m3u8?channel-id=bestzb&Contentid=5000000007000010004&livemode=1&stbId=3
上海东方购物_7M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000011000031124/1.m3u8?channel-id=bestzb&Contentid=5000000011000031124&livemode=1&stbId=3
上海东方购物_7M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000011000031125/1.m3u8?channel-id=bestzb&Contentid=5000000011000031125&livemode=1&stbId=3
上海东方购物_7M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000091/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000091&livemode=1&stbId=3
上海东方购物_1.5M576_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000019/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000019&livemode=1&stbId=3
上海东方购物_1.5M576_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000020/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000020&livemode=1&stbId=3
上海东方卫视_8M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000004000014098/1.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=3
上海东方卫视_8M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000011000031205/1.m3u8?channel-id=bestzb&Contentid=5000000011000031205&livemode=1&stbId=3
上海东方卫视_8M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000066/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000066&livemode=1&stbId=3
上海东方卫视_8M1080_华数,http://gslbserv.itv.cmvideo.cn:80/6000000001000003639/1.m3u8?channel-id=wasusyt&Contentid=6000000001000003639&livemode=1&stbId=3
上海东方卫视_8M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000001000005866/1.m3u8?channel-id=ystenlive&Contentid=1000000001000005866&livemode=1&stbId=3
上海东方卫视_5.5M1080HEVC_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000005000265018/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=3
上海东方卫视_4M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000010000032246/1.m3u8?channel-id=bestzb&Contentid=5000000010000032246&livemode=1&stbId=3
上海东方卫视_4M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000001000030202/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030202&livemode=1&stbId=3
上海东方卫视_2M720_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000054/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000054&livemode=1&stbId=3
上海东方卫视_2M720_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000056/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000056&livemode=1&stbId=3
上海东方影视_4M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000010000032212/1.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=3
上海东方影视_2.5M720_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000013/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000013&livemode=1&stbId=3
上海都市_4M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000010000018926/1.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
上海都市_2.5M720_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000012/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000012&livemode=1&stbId=3
上海法治天地_7M1080_湖南bblive,http://gslbserv.itv.cmvideo.cn:80/2000000002000000014/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000014&livemode=1&stbId=3
上海哈哈炫动_7M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000011000031123/1.m3u8?channel-id=bestzb&Contentid=5000000011000031123&livemode=1&stbId=3
上海哈哈炫动_4M1080_百视通,http://gslbserv.itv.cmvideo.cn:80/5000000005000031641/1.m3u8?channel-id=bestzb&Contentid=5000000005000031641&livemode=1&stbId=3
上海哈哈炫动_4M576_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000002000000172/1.m3u8?channel-id=ystenlive&Contentid=1000000002000000172&livemode=1&stbId=3
上海纪实人文_8M1080_易视腾,http://gslbserv.itv.cmvideo.cn:80/1000000001000016545/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016545&livemode=1&stbId=3
